Date,price_change_1d,price_change_3d,price_change_5d,price_change_10d,price_volatility_5d,price_volatility_10d,price_volatility_20d,price_momentum_5d,price_momentum_10d,price_momentum_20d,trend_strength_5d,trend_strength_10d,trend_strength_20d,volume_change_1d,volume_change_3d,volume_change_5d,volume_change_10d,volume_ma_5d,volume_std_5d,volume_ma_10d,volume_std_10d,volume_ma_20d,volume_std_20d,volume_momentum_5d,volume_momentum_10d,volume_momentum_20d,volume_trend_strength_5d,volume_trend_strength_10d,volume_trend_strength_20d,volatility_change_1d,volatility_change_3d,volatility_change_5d,volatility_change_10d,volatility_ma_5d,volatility_std_5d,volatility_ma_10d,volatility_std_10d,volatility_ma_20d,volatility_std_20d,volatility_momentum_5d,volatility_momentum_10d,volatility_momentum_20d,regime_persistence_5d,regime_persistence_10d,regime_persistence_20d,day_of_week,is_weekend,month,is_month_end,is_month_start,quarter,day_of_week_sin,day_of_week_cos,month_sin,month_cos,price_volume_correlation_5d,volatility_volume_correlation_5d,price_volatility_correlation_5d,volatility_regime
2023-04-13 00:00:00+00:00,0.00862713483952482,0.02516057157513285,0.0877089405882383,0.09387639382193314,0.018504756121140907,0.015719831748156863,0.02257748989140866,0.0877089405882383,0.09387639382193314,-0.007154888751122468,0.021754102276887663,0.05178681935920237,-0.040674182448452875,-0.062417611990764676,-0.09307342883930925,0.8657040658414328,-0.10578478693138282,17543726763.0,3151097908.4670415,15412823409.3,3723734107.335691,16914505663.25,4251415852.004751,0.8657040658414328,-0.10578478693138282,-0.3462303600108564,-0.0031923526145036098,0.13462151200979963,-0.22399537631666233,-0.05822289776980927,-0.01899808472839659,0.9966774478228113,-0.07093670259943485,0.25975922413052643,0.05526595386461601,0.22377024152847053,0.06973059998383918,0.28359645797117566,0.10050258297254591,0.9966774478228113,-0.07093670259943485,0.619245564813373,0.0,0.0,0.0,3,0,4,0,0,2,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.8816763399331226,0.9633298251385198,0.05342136751721321,0
2023-04-14 00:00:00+00:00,0.002849851088919886,0.008289735051210112,0.0759765848767886,0.08227783239317654,0.01960649178688923,0.015747230755113556,0.02257748989140866,0.0759765848767886,0.08227783239317654,-0.007154888751122468,0.010049831058902382,0.04639346739888508,-0.040674182448452875,0.2957660450841042,0.12617178326849166,0.8611411927384529,0.48254358787259766,19640661188.6,1942192329.640579,16150369031.3,4369859725.159749,16914505663.25,4251415852.004751,0.8611411927384529,0.48254358787259766,-0.3462303600108564,0.1537287294662213,0.4030636101926903,-0.22399537631666233,-0.05091541600945204,-0.08822316831349064,0.6207122392775655,-0.13648500569311728,0.2798155425916915,0.01190643668970283,0.2196316564923615,0.06559641041198015,0.28359645797117566,0.10050258297254591,0.6207122392775655,-0.13648500569311728,0.619245564813373,0.0,0.0,0.0,4,0,4,0,0,2,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.7651170551811929,-0.6028753576173882,0.08952014061556741,0
2023-04-15 00:00:00+00:00,-0.005484641300179338,0.005953848681194085,0.02244346485512172,0.07596397564366231,0.010090416442640063,0.016166682161842413,0.02257748989140866,0.02244346485512172,0.07596397564366231,-0.007154888751122468,9.966805448150932e-05,0.03306433851497645,-0.040674182448452875,-0.4730499571438146,-0.3598150204631001,-0.38074693400249904,-0.2997616635884922,18172318245.4,3983389437.9960437,15639205970.5,4547968014.676244,16914505663.25,4251415852.004751,-0.38074693400249904,-0.2997616635884922,-0.3462303600108564,-0.3429189816757379,-0.23649030516488267,-0.22399537631666233,0.054121971909462774,-0.057798238057093276,-0.018555738030301527,0.4826331562315711,0.27877185558249445,0.011979914019645588,0.22861651279825662,0.06664775999270435,0.28359645797117566,0.10050258297254591,-0.018555738030301527,0.4826331562315711,0.619245564813373,0.0,0.0,0.0,5,1,4,0,0,2,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.46378972894187953,-0.17619237710843527,0.1281712185628765,0
2023-04-16 00:00:00+00:00,-0.00010358775680330279,-0.0027537338279174373,0.0026557539073728265,0.08098714359338643,0.005505706252381899,0.015840131024796818,0.02257748989140866,0.0026557539073728265,0.08098714359338643,-0.007154888751122468,-0.0005333892981916093,0.025024785168569947,-0.040674182448452875,0.07655599407084557,-0.264923290103672,-0.3611326270172853,-0.07103674693053186,16719029560.2,4398487751.218699,15540906674.2,4601537008.381097,16914505663.25,4251415852.004751,-0.3611326270172853,-0.07103674693053186,-0.3462303600108564,-0.23112664101024386,-0.17283999663026564,-0.22399537631666233,0.028880975209951254,0.029344911207457525,-0.011117810061580524,0.6237866612698917,0.2781333017476038,0.011495247347299387,0.2395258895694845,0.06579941444981591,0.28359645797117566,0.10050258297254591,-0.011117810061580524,0.6237866612698917,0.619245564813373,0.0,0.0,0.0,6,1,4,0,0,2,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.5258867630586577,-0.407241955381058,-0.40213990947221845,0
2023-04-17 00:00:00+00:00,-0.028708571396173888,-0.03413581854914294,-0.023026862145154703,0.0544006730992499,0.01442804917516673,0.019416310026923126,0.02257748989140866,-0.023026862145154703,0.0544006730992499,-0.007154888751122468,-0.024763823610025153,-0.00949014434723026,-0.040674182448452875,0.390310540597431,-0.2112890272177097,-0.0418049589020314,0.6454347710684645,16563080927.4,4326050329.633147,16241957300.7,4335797696.396905,16914505663.25,4251415852.004751,-0.0418049589020314,0.6454347710684645,-0.3462303600108564,0.07903758004553191,0.10037149040095919,-0.22399537631666233,-0.16413246957073224,-0.09344646051117389,-0.18969875881183806,0.7395800099397198,0.2670191003351774,0.018391870882635275,0.24961774540062903,0.05510435367481899,0.28359645797117566,0.10050258297254591,-0.18969875881183806,0.7395800099397198,0.619245564813373,0.0,0.0,0.0,0,0,4,0,0,2,0.0,1.0,0.8660254037844387,-0.4999999999999998,-0.3706288118267199,-0.5236648818968493,0.8119047033756933,0
2023-04-18 00:00:00+00:00,0.032348662229154,0.0026075383284362985,-4.9793367163708524e-05,0.08765477989759218,0.021844158682877715,0.021064075164315254,0.02257748989140866,-4.9793367163708524e-05,0.08765477989759218,-0.007154888751122468,0.006793856903802718,0.014193749682933044,-0.040674182448452875,0.08999137908628363,0.6314414859210438,0.1139547282854092,1.0783098657253767,16961642626.4,4519987156.044987,17252684694.7,3686097944.882931,16914505663.25,4251415852.004751,0.1139547282854092,1.0783098657253767,-0.3462303600108564,0.14850488983180624,0.12913032613320696,-0.22399537631666233,0.214923423721876,0.04484410659599347,0.04531524057991532,1.0871573667313932,0.26951948133799375,0.020614458846063635,0.26463935273426004,0.03965865862052971,0.28359645797117566,0.10050258297254591,0.04531524057991532,1.0871573667313932,0.619245564813373,0.0,0.0,0.0,1,0,4,0,0,2,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,-0.16856246918848017,-0.3152493514813932,0.8185108365565452,0
2023-04-19 00:00:00+00:00,-0.0518092051895368,-0.04923827407495507,-0.05455080821066327,0.01728119255601035,0.03165017135986545,0.02826469417060752,0.02257748989140866,-0.05455080821066327,0.01728119255601035,-0.007154888751122468,-0.034733829371545115,-0.03991922347580746,-0.040674182448452875,0.26133970978793775,0.9114676261346719,0.08435881540731383,1.0181448590636237,17343956694.8,5158246300.693774,18492308941.7,3868757948.9108176,16914505663.25,4251415852.004751,0.08435881540731383,1.0181448590636237,-0.3462303600108564,0.416722023318183,0.32874512849995313,-0.22399537631666233,0.5107364840317485,0.5341756238014044,0.6639147847271638,1.6967270567222101,0.3042874373762374,0.07616793069259035,0.29205148998396446,0.0529889419160192,0.28359645797117566,0.10050258297254591,0.6639147847271638,1.6967270567222101,0.619245564813373,0.0,0.0,0.0,2,0,4,0,0,2,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,-0.37232981773258583,0.7153799423912478,-0.5437592100826529,0
2023-04-20 00:00:00+00:00,-0.020008250880993006,-0.040721847896866614,-0.0683578699316566,-0.047448592527917,0.03171235913399279,0.02415945070420251,0.02257748989140866,-0.0683578699316566,-0.047448592527917,-0.007154888751122468,-0.040730946909944186,-0.05469843659597479,-0.040674182448452875,-0.13150179915840698,0.19405423881167483,0.7871972742300322,0.10672739160932387,19223891691.2,4345547807.0465145,18698104968.3,3968896087.943517,16914505663.25,4251415852.004751,0.7871972742300322,0.10672739160932387,-0.3462303600108564,0.11009574454525468,0.1413114000685937,-0.22399537631666233,-0.016881218407634124,0.804444861311642,0.5518373769131453,0.5230418890815147,0.33475016576276007,0.09103879436431717,0.30676101067262723,0.06795443710760352,0.28359645797117566,0.10050258297254591,0.5518373769131453,0.5230418890815147,0.619245564813373,0.0,0.0,0.0,3,0,4,0,0,2,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,-0.39055191807171696,0.7462186109443983,-0.5022647600806129,0
2023-04-21 00:00:00+00:00,-0.034308522518338824,-0.10266098081626251,-0.10022792955972837,-0.0978383563679116,0.03174722485856929,0.024174105128167894,0.02257748989140866,-0.10022792955972837,-0.0978383563679116,-0.007154888751122468,-0.054121116088180404,-0.07800259654070665,-0.040674182448452875,-0.027218660800533923,0.06565400772410301,0.6149203268703514,0.03171990680404835,20804829273.8,2491551278.869146,18761929417.0,3999340047.5100107,16914505663.25,4251415852.004751,0.6149203268703514,0.03171990680404835,-0.3462303600108564,-0.00217857802164606,0.10646958895336303,-0.22399537631666233,0.02426456330079496,0.5212719516179438,0.544874549608078,0.5276989277965658,0.3656972220946173,0.0956501552294631,0.32191526192111053,0.07908713337855018,0.28359645797117566,0.10050258297254591,0.544874549608078,0.5276989277965658,0.619245564813373,0.0,0.0,0.0,4,0,4,0,0,2,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,-0.2354149858974466,0.8104185751516749,-0.5105079950271936,0
2023-04-22 00:00:00+00:00,0.01981858797984626,-0.034874609106381294,-0.05527398332022515,-0.07702805907125143,0.035771853694406046,0.02592326212871788,0.02257748989140866,-0.05527398332022515,-0.07702805907125143,-0.007154888751122468,-0.024362482393901375,-0.05229309238259258,-0.040674182448452875,-0.3677240846723049,-0.4658161017782718,-0.2655775828222626,-0.2962800817891085,19855538841.8,4203975866.841849,18209309884.6,4379918771.053853,16914505663.25,4251415852.004751,-0.2655775828222626,-0.2962800817891085,-0.3462303600108564,-0.3389383835623929,-0.27917451648726604,-0.22399537631666233,0.10994326423028089,0.11768370831594077,1.051429249246783,0.6622756668743675,0.41561328598781905,0.07478869227602392,0.3413161931614982,0.0936465088938864,0.28359645797117566,0.10050258297254591,1.051429249246783,0.6622756668743675,0.619245564813373,0.0,0.0,0.0,5,1,4,0,0,2,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,-0.48016732778133847,-0.23694570654090658,-0.4474578605939185,0
2023-04-23 00:00:00+00:00,-0.008128524647254443,-0.02317509690604569,-0.09231558847093146,-0.0923607851341035,0.027096215083833378,0.02528595327077404,0.02257748989140866,-0.09231558847093146,-0.0923607851341035,-0.007154888751122468,-0.012862122792506417,-0.050918190069185514,-0.048145736178516134,-0.025925236211019387,-0.4008795251665562,-0.34368073338944527,-0.26889004969436037,18516522309.0,5281439079.408105,17739082467.7,4706256564.164215,16575952938.5,4299282834.826275,-0.34368073338944527,-0.26889004969436037,-0.3462303600108564,-0.30951143964082267,-0.27924982279775573,-0.22867500411973374,-0.012555961732559795,0.12260098688952792,0.667324493498209,0.7428797040458655,0.45410313863715224,0.027542947039391478,0.361811309987573,0.09995115236696385,0.29279077575802176,0.10977248907794054,0.667324493498209,0.7428797040458655,0.619245564813373,0.0,0.0,0.0,6,1,4,0,0,2,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,-0.9183376314322154,-0.9437894641638559,0.814599481789055,0
2023-04-24 00:00:00+00:00,-0.002393679129772508,0.009107691673174267,-0.045011076617995305,-0.09710649422071493,0.02022756024746476,0.025058118222319566,0.022348290918464093,-0.045011076617995305,-0.09710649422071493,-0.022818373683319293,-0.005997696686532058,-0.04344945915427647,-0.04937021874977331,0.38464369392952324,-0.1472200853843797,-0.2795213480835068,-0.21874262248157306,17142866890.8,4066249850.128093,17243411792.8,4380114962.244877,16696890412.05,4295061069.921993,-0.2795213480835068,-0.21874262248157306,0.15824811551810525,0.03269123203078478,0.026669695227717206,0.06027457167854993,-0.020716747206080632,0.07330116204361681,0.08078607402029658,0.7983359276895983,0.4611425185344519,0.026118280118521207,0.3827149779553447,0.09856958292509149,0.3011733172238531,0.11678827318781992,0.08078607402029658,0.7983359276895983,0.5528900383607462,0.0,0.0,0.0,0,0,4,0,0,2,0.0,1.0,0.8660254037844387,-0.4999999999999998,-0.26990041483864496,-0.9484160300663642,0.8300368722921793,0
2023-04-25 00:00:00+00:00,0.02841955147295372,0.017618321425361794,0.0021811725752536315,-0.0663257976676005,0.02473359341392985,0.02785601798970913,0.02329334045870619,0.0021811725752536315,-0.0663257976676005,0.0045998066974937135,0.021796733240234328,-0.009341803533400332,-0.022572514239295974,0.0016993910079980967,0.3510385267349474,-0.16902185155977378,0.48512188183709126,16421469446.6,3400927308.005938,17822680568.9,3964205052.483783,16730943269.7,4300723436.421972,-0.16902185155977378,0.48512188183709126,0.039939275905932714,0.07988954317797814,-0.005010886524883361,0.05991472525732697,-0.029198775056977544,-0.061247438113615216,0.06724483776092627,0.6561904295550112,0.4669030538514244,0.019377149979315916,0.40082660980709217,0.09328278908658763,0.3147215613026745,0.11844919217811756,0.06724483776092627,0.6561904295550112,1.4555228438916679,0.0,0.0,0.0,1,0,4,0,0,2,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,-0.2650721581114619,-0.9360476635055835,0.5027145423375515,0
2023-04-26 00:00:00+00:00,0.004066170397882152,0.030129564474984383,0.04200589469487492,-0.062432198719424736,0.015326731649887751,0.027993065334735726,0.023272407130942065,0.04200589469487492,-0.062432198719424736,0.013498739431420992,0.01753474942382866,0.0013186857163248326,-0.019239115715563075,0.7962878110845575,1.4914453470076423,0.5344413581670522,1.4780005396945217,18640416984.4,7762063320.432994,19722623129.1,5553192479.79482,17631764901.65,5407317500.924397,0.5344413581670522,1.4780005396945217,1.3019714424625208,0.7088803349012273,0.6151118342874102,0.8066394485567944,-0.24200794764567368,-0.27938500465742744,-0.21020102234914761,0.22014033987928117,0.4484592342812376,0.058102658140060374,0.4070782281879274,0.08642489415439815,0.323302058878706,0.11391556391199872,-0.21020102234914761,0.22014033987928117,0.9812476087732886,0.0,0.0,0.0,2,0,4,0,0,2,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,-0.4140247263604531,-0.9856004028156875,0.07799069120450593,0
2023-04-27 00:00:00+00:00,0.036980508331842854,0.07078740087081692,0.05954119203289299,0.0009761298573753852,0.01980331794531994,0.029743142772330693,0.024579473207377783,0.05954119203289299,0.0009761298573753852,0.0554299050778988,0.04279712928757853,0.038242829942390755,0.014321014577038493,-0.1475720875479043,0.5338079864510685,1.068718121335667,0.5193129631307285,21445959069.4,7805496471.773198,20650748955.6,5969555578.938375,18446353128.15,5558776079.548324,1.068718121335667,0.5193129631307285,1.4999303776703607,0.26613339786438744,0.31488911542051473,0.4720224013039503,0.11250661664484074,-0.18135131170183438,-0.2083770254101851,0.6239585244492891,0.42816528104876783,0.05900997717328843,0.42188928351829347,0.0638539871229012,0.3357535144594612,0.10573348008724323,-0.2083770254101851,0.6239585244492891,1.825005786103187,0.0,0.0,0.0,3,0,4,0,0,2,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,-0.48135849296280897,-0.9863016453687051,-0.34609200213239544,0
2023-04-28 00:00:00+00:00,-0.00453030993708059,0.036480102445994644,0.0633848923488558,-0.03478210975942697,0.018945379824339404,0.02756153380802414,0.024633235278894328,0.0633848923488558,-0.03478210975942697,0.0498238519628289,0.02538358164618204,0.037402982674090805,0.007312264029801856,-0.3538770174629894,-0.010652697065542727,0.37222148881718486,-0.09938459883226158,22397762680.4,6696839455.202695,20457142494.7,6042673220.102525,18854913594.7,5141440041.455893,0.37222148881718486,-0.09938459883226158,0.8717578734711284,-0.21668672280589263,-0.14237949451907136,-0.06950170846014164,-0.2790619591362573,-0.392053732181898,-0.4220319387366258,-0.03633969499590284,0.3875794323445292,0.0798358023177509,0.4208412854908407,0.06632662093391649,0.3427403191125504,0.09617513838313191,-0.4220319387366258,-0.03633969499590284,1.0113107046159224,0.0,0.0,0.0,4,0,4,0,0,2,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,-0.28887064120669315,-0.27196487428234245,0.33543845598971217,0
