Date,Open,High,Low,Close,Volume,log_returns,realized_volatility,Daily_Range,Price_Change,Price_Volatility,Volume_MA5,Volume_MA20,Volume_Ratio,Volatility_MA5,Volatility_MA20,Volatility_Ratio,Day_of_Week,Month,Is_Weekend,Price_Trend,Volume_Trend,Return_Momentum,Volatility_Momentum,Volume_normalized,Daily_Range_normalized,Price_Change_normalized,Price_Volatility_normalized,Volume_Ratio_normalized,Volatility_Ratio_normalized,Price_Trend_normalized,Volume_Trend_normalized,Return_Momentum_normalized,Volatility_Momentum_normalized
2023-04-13 00:00:00+00:00,29892.740234375,30539.845703125,29878.623046875,30399.06640625,17487721001,0.0085901337682815,0.2758874244975927,0.02175141326425912,0.00862713483952482,0.018504756121140907,17543726763.0,,0.9968076473854964,0.25975922413052643,,1.0620890381123174,3,4,0,0.01675419342422879,0.1019351826814392,0.01681471896055544,0.25975922413052643,-0.5970168080869315,-0.634164411114537,0.26461544667944353,-0.3443083608498878,-0.0355974057393805,0.21042407809670016,1.3809249741277736,0.8390150126636932,1.3970207332568685,-0.7091222625631217
2023-04-14 00:00:00+00:00,30409.5625,31005.607421875,30044.498046875,30485.69921875,22659995079,0.0028457979620181,0.2618405015075215,0.031526564901909054,0.002849851088919886,0.01960649178688923,19640661188.6,,1.1537287294662213,0.2798155425916915,,0.9357611056280769,4,4,0,0.01447069026648351,0.11952616761123225,0.014645740047177521,0.2798155425916915,-0.3551015261105471,-0.20496745392655796,0.03706982111520322,-0.25273616712164976,0.4277841035738696,-0.3128400397052189,1.1725761945354805,0.9940421947374616,1.1984756889606816,-0.5731909540456213
2023-04-15 00:00:00+00:00,30490.75,30601.740234375,30245.8828125,30318.49609375,11940685378,-0.0054997371675221,0.2760118257748712,0.011737304540918774,-0.005484641300179338,0.010090416442640063,18172318245.4,,0.657081018324262,0.27877185558249445,,0.9900993240445448,5,4,1,0.004409962453377991,-0.07476036214362602,0.004439063262195062,0.27877185558249445,-0.8564602688615354,-1.073853241766843,-0.2911947001209927,-1.0436771541906438,-1.038796185921857,-0.08776519391710985,0.2546267909793712,-0.7181810459166009,0.2641719565029038,-0.5802645224633532
2023-04-16 00:00:00+00:00,30315.9765625,30555.537109375,30157.83203125,30315.35546875,12854816417,-0.0001035931223855,0.2839833164727287,0.013118931708881548,-0.00010358775680330279,0.005505706252381899,16719029560.2,,0.7688733589897562,0.2781333017476038,,1.0210331329918685,6,4,1,0.0005297418301026813,-0.07997266312281726,0.0005304467248515417,0.2781333017476038,-0.8137049421467993,-1.0131902261493757,-0.07925510227902023,-1.4247413084902945,-0.7086779961900977,0.040366027189463076,-0.09940785472109978,-0.7641164120231232,-0.09361688079616241,-0.5845923086671684
2023-04-17 00:00:00+00:00,30317.146484375,30319.197265625,29275.37109375,29445.044921875,17872186762,-0.0291287232768213,0.2373724334231729,0.03544997722518439,-0.028708571396173888,0.01442804917516673,16563080927.4,,1.0790375800455319,0.2670191003351774,,0.8889717369476928,0,4,0,-0.0045761471401842835,-0.009327612720491874,-0.004659224367285859,0.2670191003351774,-0.5790347480529929,-0.03270244020975503,-1.2058985522902639,-0.6831491643528209,0.20722420752946244,-0.5066467239720117,-0.5652735278579106,-0.14153028992468952,-0.5686715115792551,-0.6599185927029682
2023-04-18 00:00:00+00:00,29449.091796875,30470.302734375,29154.849609375,30397.552734375,19480529496,0.0318364609978162,0.2883893295116743,0.043274968103350735,0.032348662229154,0.021844158682877715,16961642626.4,,1.1485048898318062,0.26951948133799375,,1.0700129284903772,1,4,0,-1.0026729968304338e-05,0.024063258565661272,-9.958921378919184e-06,0.26951948133799375,-0.5038100634862523,0.31086893335311083,1.198917797441987,-0.06674957081813047,0.41235831972055415,0.24324569899001966,-0.14865679942767143,0.15273934325048524,-0.14308479507921912,-0.6429723090585777
2023-04-19 00:00:00+00:00,30394.1875,30411.0546875,28669.8984375,28822.6796875,24571565421,-0.0531995366286723,0.4356802816987402,0.060409242613035576,-0.0518092051895368,0.03165017135986545,17343956694.8,,1.416722023318183,0.3042874373762374,,1.4318050244053997,2,4,0,-0.011016135822540352,0.02253992003138583,-0.011219025839516998,0.3042874373762374,-0.26569441594413507,1.063182427381759,-2.1157462236792273,0.7482899350044984,1.2043924969680313,1.7418281436943885,-1.152863598844244,0.1393143485014343,-1.1691458019678,-0.40733316282601145
2023-04-20 00:00:00+00:00,28823.68359375,29076.400390625,28037.2578125,28245.98828125,21340360360,-0.020211126619281,0.4283254677074842,0.036789032402693246,-0.020008250880993006,0.03171235913399279,19223891691.2,,1.1100957445452546,0.33475016576276007,,1.2795377314646101,3,4,0,-0.01388158007138407,0.10839135668296707,-0.01416130372986878,0.33475016576276007,-0.4168228889653467,0.026091369748141267,-0.8632254277394863,0.7534587527862565,0.29893769147661736,1.1111203568738586,-1.4143091809146577,0.8959124784070491,-1.4384774632709545,-0.20087261331832834
2023-04-21 00:00:00+00:00,28249.23046875,28349.96875,27177.365234375,27276.91015625,20759504330,-0.0349108772717124,0.438718598132015,0.0429888689337608,-0.034308522518338824,0.03174722485856929,20804829273.8,,0.997821421978354,0.3656972220946173,,1.199677141705235,4,4,0,-0.020637879820424643,0.08223816529946926,-0.02112276055973416,0.3656972220946173,-0.4439904265254344,0.29830719542885603,-1.426459708056374,0.7563566628609257,-0.03260377101093717,0.7803290565983354,-2.03075974394442,0.6654276261602157,-2.07571867669477,0.008870459424533732
2023-04-22 00:00:00+00:00,27265.89453125,27872.142578125,27169.5703125,27817.5,13125734602,0.0196247565563981,0.4869527528891816,0.025256484789251372,0.01981858797984626,0.035771853694406046,19855538841.8,16914505663.25,0.6610616164376071,0.41561328598781905,0.28359645797117566,1.1716486679000282,5,4,1,-0.011287644864473312,-0.045628369236149546,-0.011372064593090278,0.41561328598781905,-0.8010336783799442,-0.480267460047436,0.7054049795668796,1.0908689264619893,-1.027041643209856,0.66423205152113,-1.1776363158615746,-0.4614443829802284,-1.1831547376563076,0.34717561219642107
2023-04-23 00:00:00+00:00,27816.14453125,27820.244140625,27400.314453125,27591.384765625,12785446832,-0.0081617412273785,0.4808385927583404,0.015219594488174205,-0.008128524647254443,0.027096215083833378,18516522309.0,16575952938.5,0.6904885603591773,0.45410313863715224,0.29279077575802176,1.058875290317143,6,4,1,-0.019684031642074218,-0.06743793474801574,-0.019371705038129218,0.45410313863715224,-0.8169494652449157,-0.9209565599750466,-0.39532738878564216,0.36978193231086887,-0.940145086622011,0.19711238311515236,-1.9437298209939868,-0.6536493957780898,-1.9154297066371073,0.6080398403647306
2023-04-24 00:00:00+00:00,27591.73046875,27979.982421875,27070.849609375,27525.33984375,17703288330,-0.0023965485595713,0.4708771811852383,0.03302894052029046,-0.002393679129772508,0.02022756024746476,17142866890.8,16696890412.05,1.0326912320307848,0.4611425185344519,0.3011733172238531,1.021109878745781,0,4,0,-0.009282994023348867,-0.07418538942014685,-0.009211107424309018,0.4611425185344519,-0.5869343897166939,-0.13900274382639521,-0.1694532466936829,-0.20111525372252542,0.07036534567696315,0.04068391649886916,-0.9947302599446897,-0.7131138821707387,-0.9853439917096588,0.6557491007877995
2023-04-25 00:00:00+00:00,27514.873046875,28371.078125,27207.931640625,28307.59765625,17733373139,0.0280232077739538,0.4571281442923469,0.0410895512399015,0.02841955147295372,0.02473359341392985,16421469446.6,16730943269.7,1.0798895431779783,0.4669030538514244,0.3147215613026745,0.979064370047603,1,4,0,0.0004449707869427222,-0.04208149364953351,0.0004357594543379424,0.4669030538514244,-0.5855272765315289,0.2149139750313382,1.044164802171993,0.17340955734923147,0.20974001966227176,-0.13347318069916878,-0.10714243714426681,-0.4301862055925568,-0.10228441011258597,0.6947910169257755
2023-04-26 00:00:00+00:00,28300.05859375,29995.837890625,27324.548828125,28422.701171875,31854242019,0.0040579258685806,0.3464995002810806,0.0939843488606674,0.004066170397882152,0.015326731649887751,18640416984.4,17631764901.65,1.7088803349012274,0.4484592342812376,0.323302058878706,0.7726443649586754,2,4,0,0.008271740547952433,0.1351247855751072,0.008229520082396543,0.4484592342812376,0.07492766559668482,2.5373624680518083,0.08497609506525858,-0.6084540008632833,2.067123989669044,-0.9884874260482724,0.6069787246002075,1.131510892302496,0.6111446322757822,0.5697883882982612
2023-04-27 00:00:00+00:00,28428.46484375,29871.546875,28402.88671875,29473.787109375,27153445027,0.0363131328622946,0.385482986726833,0.049829367050793744,0.036980508331842854,0.01980331794531994,21445959069.4,18446353128.15,1.2661333978643874,0.42816528104876783,0.3357535144594612,0.9003135092658918,3,4,0,0.011859039565736307,0.15050854749375686,0.011567195343575842,0.42816528104876783,-0.14493590170157913,0.5986525083519476,1.381348912902304,-0.23637670480147546,0.7597104719467495,-0.45966786213452393,0.934286952685116,1.2670860900222556,0.9166703699811294,0.43224651473736814
2023-04-28 00:00:00+00:00,29481.013671875,29572.791015625,28929.609375,29340.26171875,17544464887,-0.0045406028897519,0.2779093492371471,0.021921469099028944,-0.00453030993708059,0.018945379824339404,22397762680.4,18854913594.7,0.7833132771941074,0.3875794323445292,0.3427403191125504,0.7170384340470018,4,4,0,0.012375225887520047,0.044381489674578,0.012291423011101163,0.3875794323445292,-0.5943628085163144,-0.6266977804635963,-0.25360715268762646,-0.3076853483025537,-0.6660375109017667,-1.2188132756910752,0.9813842338170011,0.33180140976411937,0.9829650736513467,0.1571767140487334
2023-04-29 00:00:00+00:00,29336.56640625,29452.455078125,29088.04296875,29248.48828125,10662634333,-0.0031328032278842,0.2797796993508447,0.012459177577687308,-0.0031279011203009244,0.01909203938505054,20989631881.0,18779279163.8,0.5079952994626795,0.3493599359776504,0.34865135862000785,0.8008351002467067,5,4,1,0.012044119670702402,-0.06286926151924266,0.012144172077438582,0.3493599359776504,-0.9162366987778209,-1.0421580085528865,-0.19837150817258578,-0.2954955480418744,-1.4790401895133716,-0.8717183161562907,0.9511738196315032,-0.6133862417080188,0.9694859462304347,-0.10185517967040415
2023-04-30 00:00:00+00:00,29245.515625,29952.029296875,29114.021484375,29268.806640625,14652199272,0.0006944394889976,0.2640029707573146,0.028631430819487123,0.000694680667924441,0.01719410940412406,20373397107.6,18547769122.7,0.7191829224461644,0.31073490127064396,0.34778999411683076,0.8496083628770533,6,4,1,0.006638512037915323,-0.029359008147152088,0.006678418420447342,0.31073490127064396,-0.729638557877585,-0.33208392074849225,-0.047814291006104036,-0.45324446849457084,-0.8554118140983807,-0.6696941260922805,0.4579615595888997,-0.3180645089234797,0.4691591356533288,-0.3636356016069367
2023-05-01 00:00:00+00:00,29227.103515625,29329.935546875,27680.79296875,28091.568359375,18655599976,-0.0410528562110149,0.3983114376689972,0.058705963192497636,-0.04022160164248023,0.027364659786714603,17733668699.0,18474486129.35,1.051987622676857,0.32109728874822735,0.35334676171792145,1.240469638413277,0,5,0,-0.002271860192130437,-0.12956741552027606,-0.002343737995471758,0.32109728874822735,-0.5423932967859482,0.9883966469013715,-1.6593538061128734,0.39209406316202194,0.12734679458945006,0.9492960410420499,-0.35502841747605685,-1.201188852282144,-0.35671539645821077,-0.29340472190083894
2023-05-02 00:00:00+00:00,28087.17578125,28881.298828125,27924.123046875,28680.537109375,16432924527,0.0207492702911204,0.3810664875317061,0.03337370487866915,0.020966033026897257,0.02208310215877106,15589564599.0,18363535859.4,1.0540977217576748,0.32021398890920194,0.3577529140702415,1.1900369775530297,1,5,0,-0.005454780051463826,-0.12090583941724964,-0.0054565105097065985,0.32021398890920194,-0.646351275400016,-0.12386519721350484,0.7505985536239734,-0.04688947284286698,0.1335778304955552,0.7403984419561725,-0.6454407455619012,-1.1248554496370498,-0.6416538773769627,-0.299391269390325
2023-05-03 00:00:00+00:00,28680.494140625,29259.533203125,28178.388671875,29006.30859375,19122972518,0.0112946008250287,0.3852623732768005,0.03727273767896666,0.01135862564681589,0.023320023839734173,15905266125.2,18445298435.25,1.2023044674305654,0.3416845937171326,0.36322166150920193,1.127538028816553,2,5,0,-0.0023090223687824984,0.02025082382482002,-0.002289469766750478,0.3416845937171326,-0.5205335579977691,0.04732938634859076,0.3721986659393488,0.055918882479712335,0.571226262367698,0.4815209583226966,-0.3584191262325515,0.11914082576714895,-0.3517477650032042,-0.15387466264840075
2023-05-04 00:00:00+00:00,29031.3046875,29353.185546875,28694.0390625,28847.7109375,15548678514,-0.0054826978253753,0.3066257139276543,0.022849178078741626,-0.005467695268338013,0.0233700816428433,16882474961.4,18089732607.0,0.9209952065411271,0.3470537966324946,0.3654609221302086,0.883510616806043,3,5,0,-0.002777472362628597,0.06143932635315852,-0.0027594486862486988,0.3470537966324946,-0.6877088330904051,-0.5859649216795895,-0.2905272592296288,0.06007950193356789,-0.25946842929702707,-0.5292672810961233,-0.40116090400798604,0.4821300220111891,-0.3947689233992194,-0.11748499425565352
2023-05-05 00:00:00+00:00,28851.48046875,29668.908203125,28845.509765625,29534.384765625,17936566518,0.0235245236353522,0.3448207595497367,0.02787931572078493,0.023803407820215394,0.02627296371499066,17539348410.6,18389526664.0,1.0226472556506114,0.363217354390979,0.36890136881895186,0.9493510025915787,4,5,0,0.0018456391894556834,0.03890859904734767,0.0018065681430222216,0.363217354390979,-0.5760236069975418,-0.36510699023979315,0.862352147557832,0.30135632335729295,0.040705896017056195,-0.25654919962111594,0.02065574491089225,0.2835694992074523,0.02319734083378486,-0.007936795733413103
2023-05-06 00:00:00+00:00,29538.859375,29820.126953125,28468.966796875,28904.623046875,15913866714,-0.0215536205091468,0.3707052161319234,0.04674546884969945,-0.021323001096775096,0.01902383341646997,16991001758.2,18542479178.85,0.9366055598410985,0.35769611008356417,0.3732374638019116,1.036369157174564,5,5,1,0.0056399265570152846,-0.031263798378541874,0.005706415283395842,0.35769611008356417,-0.6706284144882244,0.46324798745539364,-0.915008527414923,-0.3011645758880773,-0.2133716972509616,0.10388951725804403,0.3668497669213838,-0.33485119046476586,0.3801834408175639,-0.045356921705430826
2023-05-07 00:00:00+00:00,28901.623046875,29157.517578125,28441.3671875,28454.978515625,11301355486,-0.0156784123199928,0.3792021097019275,0.02516784155123338,-0.015556145829018653,0.01878733646319486,15964687950.0,18213937615.05,0.7078970488740433,0.3573232345176085,0.38032894761584934,1.0612299259348634,6,5,1,-0.0015558601638916425,-0.06040337249124783,-0.001579121238826798,0.3573232345176085,-0.886362719653338,-0.48415951302450444,-0.6878736408338938,-0.3208213279518647,-0.888738535150927,0.20686554146281358,-0.2896999630066102,-0.591654665628432,-0.2867235367488633,-0.047884078605771194
2023-05-08 00:00:00+00:00,28450.45703125,28663.271484375,27310.134765625,27694.2734375,19122903752,-0.0270974803125891,0.3277246086826043,0.048859802074379656,-0.026733637409259936,0.019986537265792612,15964674196.8,18196056327.85,1.1978261201116804,0.34581568159876924,0.3822957115743958,0.9476857936790876,0,5,0,-0.009064271030612137,-8.614762808667464e-07,-0.009257537466350357,0.34581568159876924,-0.5205367742902606,0.5560818810002265,-1.1281132800239744,-0.22114819252699652,0.5580018866984917,-0.2634466771260158,-0.9747737871669301,-0.05933478074406426,-0.9895941274287816,-0.12587629483035023
2023-05-09 00:00:00+00:00,27695.068359375,27821.400390625,27375.6015625,27658.775390625,14128593256,-0.0012826051136456,0.2875968048680705,0.016117807886610352,-0.0012817829272578907,0.020260182208123752,15680657145.2,17673907719.6,0.9010204818058214,0.3420098997868525,0.3748915377328623,0.8409019886480089,1,5,0,-0.008288963647311243,-0.01779034436273852,-0.008417518924004419,0.3420098997868525,-0.7541284234753786,-0.8815187617899588,-0.12565980882814623,-0.1984038370060381,-0.3184529709101237,-0.705756880707398,-0.9040340789376087,-0.21611130084477825,-0.9127001024703043,-0.1516699070841466
2023-05-10 00:00:00+00:00,27654.63671875,28322.6875,26883.669921875,27621.755859375,20656025026,-0.0013393336115541,0.2664058027556064,0.0520972520882154,-0.0013384371045779275,0.011591199526140402,16224548846.8,17639690952.9,1.2731340156847584,0.32632690842802636,0.36679555448526846,0.816377062004876,2,5,0,-0.013445826158338559,0.03468551710324763,-0.013390290373385677,0.32632690842802636,-0.44883031409294705,0.6982283915090429,-0.12789120523788036,-0.9189376149900044,0.7803830087959406,-0.8073418101186083,-1.3745506214935082,0.24635199853461517,-1.3679000685015954,-0.25796107617391234
2023-05-11 00:00:00+00:00,27621.0859375,27621.94140625,26781.826171875,27000.7890625,16724343943,-0.0227376278728039,0.2819750685544573,0.031114469744952477,-0.022481076150133283,0.01180257060264695,16386644292.6,17437932933.55,1.020608224867156,0.30858087891253316,0.3589583780063906,0.9137801070116945,3,5,0,-0.013566409230986398,0.00999075212078826,-0.013627091846117097,0.30858087891253316,-0.6327211372573186,-0.223061289602358,-0.9606207777114637,-0.9013692328742661,0.034684721873688304,-0.40388774090021307,-1.3855527240920755,0.028720078407122467,-1.389576516623279,-0.3782344462693256
2023-05-12 00:00:00+00:00,26987.662109375,27055.646484375,25878.4296875,26804.990234375,19313599897,-0.0072780171559251,0.1683523341447008,0.04391782226301,-0.007251596524522896,0.012019386208163214,17989093174.8,17747326198.3,1.0736283207457857,0.26641092380108783,0.3430283570691665,0.6319272939063071,4,5,0,-0.011919247708403136,0.0977899351195195,-0.011947012813303558,0.26641092380108783,-0.511617619776445,0.3390946897883044,-0.3607884658461326,-0.8833483216440255,0.19125088702117252,-1.5713529301051299,-1.2352642991089178,0.8024834568078194,-1.2357846268388077,-0.6640404973410754
2023-05-13 00:00:00+00:00,26807.76953125,27030.482421875,26710.873046875,26784.078125,9999171605,-0.0007804618022563,0.1744684557848828,0.011932812229280339,-0.0007801573211611013,0.009252940924333933,16164346745.4,17608012436.95,0.6185942285509022,0.23575969322154355,0.3277098502204937,0.7400266491733796,5,5,1,-0.00665441896785568,-0.10143626538975259,-0.006683609111236997,0.23575969322154355,-0.9472678797447436,-1.065269098209576,-0.10590265005497997,-1.1132850218390928,-1.1524460951458253,-1.1235935735128149,-0.7548968255037641,-0.9532724933838431,-0.7539806246283739,-0.8717786167978727
2023-05-14 00:00:00+00:00,26788.974609375,27150.9765625,26661.35546875,26930.638671875,10014858959,0.0054570113859458,0.1949622691658964,0.018180819984092527,0.005471927993601522,0.01062017638714342,15341599886.0,17223590968.4,0.6527910409226012,0.21723278608110874,0.3139141046195265,0.8974808668756974,6,5,1,-0.005359053770784827,-0.0508988623146267,-0.005335685811318718,0.21723278608110874,-0.9465341578635859,-0.7909382216916356,0.14034363547318002,-0.9996454669396259,-1.0514643129634402,-0.47140097683216464,-0.6367065979051616,-0.5078925888855033,-0.6305937675042784,-0.9973443698176936
2023-05-15 00:00:00+00:00,26931.384765625,27646.34765625,26766.09765625,27192.693359375,14413231792,0.0096836881797241,0.1652076696031071,0.03237082801496467,0.009730726801279843,0.012612908363854487,14093041239.2,17057583901.05,1.022719762708803,0.19699315945060886,0.2993180808850645,0.8386467330330261,0,5,0,-0.003174895295875557,-0.08138386192299107,-0.0031310814530630783,0.19699315945060886,-0.7408154376089352,-0.16789844746799046,0.3080818115224236,-0.8340169552258866,0.040920006381419856,-0.7150983962106224,-0.43742211207469717,-0.7765531331169092,-0.42878762394719433,-1.134518045889732
2023-05-16 00:00:00+00:00,27171.513671875,27299.3046875,26878.947265625,27036.650390625,12732238816,-0.0057549433066925,0.165875176046085,0.015547688630125556,-0.005738415341494774,0.00725159198515727,13294620213.8,16101483740.9,0.9576985736519017,0.1737731809489344,0.29028686467331477,0.9545499204208598,1,5,0,0.0002662050261788007,-0.05665356482312578,0.0002654554601592019,0.1737731809489344,-0.8194380866907114,-0.9065509514876702,-0.30118991162104053,-1.2796297436028288,-0.15108489393547644,-0.23501471316220987,-0.1234531779294151,-0.5586080728180993,-0.1178737797738041,-1.2918909988368246
2023-05-17 00:00:00+00:00,27035.470703125,27465.927734375,26600.14453125,27398.802734375,15140006925,0.0133059491984704,0.1938722842552752,0.03159930787920064,0.013394867282656264,0.007747476430950998,12459901619.4,15500811835.8,1.2150984323525549,0.1788771709710493,0.28070632954973684,1.0838291057647194,2,5,0,0.004406802842447988,-0.06278619328542756,0.004382248731038302,0.1788771709710493,-0.7068230372485305,-0.20177353267933218,0.45239861747864,-1.2384136625148119,0.6090063152263857,0.3004738168787966,0.25433850537791713,-0.6126541716016776,0.2589712403799341,-1.2572988056728733
2023-05-18 00:00:00+00:00,27401.650390625,27466.52734375,26415.1015625,26832.208984375,15222938600,-0.0208963229384923,0.1853935519237325,0.03918521139509121,-0.02067950762275983,0.013817315452545784,13504655018.4,15384735521.45,1.1272363921372928,0.18106219019881925,0.27608053968406615,1.0239219558769121,3,5,0,0.0003556217018625407,0.08384924944939565,0.0003590765037911017,0.18106219019881925,-0.7029441941632939,0.13130024737351284,-0.8896637232799386,-0.7339110925565584,0.3495533197050744,0.05233184764343863,-0.11529472402462518,0.6796259122052336,-0.10930385125107711,-1.2424898803288842
2023-05-19 00:00:00+00:00,26826.75390625,27128.619140625,26700.2109375,26890.12890625,11258983301,0.0021562704301694,0.1803228973589753,0.01593180176333875,0.0021585968530852817,0.013593044457227395,13753479886.8,15414552969.85,0.8186279686063954,0.17813431583743503,0.2711076995844727,1.0122861308965172,4,5,0,-0.00029920576240793917,0.01842511845441286,-0.00030107168736417803,0.17813431583743503,-0.888344532474478,-0.8896857207370732,0.00984389898519774,-0.7525516682131258,-0.5617546778332343,0.004134987507035656,-0.17504174147958812,0.10305110935838745,-0.16973281671798823,-1.262333491901388
2023-05-20 00:00:00+00:00,26888.841796875,27155.158203125,26843.27734375,27129.5859375,7044911360,0.0088656002854343,0.1867259048880139,0.011495968279556424,0.008905016115201336,0.0134460485357972,12279815800.4,15034188574.25,0.5736984556210135,0.18243796289441638,0.26724384629100767,1.0235035621181492,5,5,1,-0.0004662519101161777,-0.1071484525028723,-0.0004646892662221378,0.18243796289441638,-1.085443214118584,-1.0844495775450924,0.27556015208702916,-0.764769425532731,-1.2850214683600798,0.05059881491846911,-0.1902831747539658,-1.0036132943770404,-0.18471012204890838,-1.2331656076266295
2023-05-21 00:00:00+00:00,27118.423828125,27265.91796875,26706.921875,26753.826171875,8647416921,-0.0139473668145369,0.2061829697005124,0.020894061662763044,-0.013850552916312875,0.01468480360452122,11462851421.4,14533779421.5,0.7543861996550122,0.19049952162530187,0.2576374228925834,1.0823280181567,6,5,1,-0.002090544033890196,-0.06652904182596842,-0.002103173967791018,0.19049952162530187,-1.010491543187808,-0.6718080929971867,-0.6206967073417603,-0.6618086858003155,-0.7514579825958874,0.2942561477734182,-0.3384849762456019,-0.645639434478359,-0.3346945297557508,-1.1785285500279594
2023-05-22 00:00:00+00:00,26749.892578125,27045.734375,26549.734375,26851.27734375,11056770492,0.0036358955711424,0.1960373435524582,0.018472119357683024,0.0036425134576618667,0.012630409094111531,10646204134.8,14264971719.75,1.0385645768201976,0.19093253348473846,0.248385965693621,1.026736198250508,0,5,0,-0.004055606863142325,-0.07124294441044587,-0.004037184693256618,0.19093253348473846,-0.8978023392284826,-0.7781481587432246,0.06828983078458124,-0.8325623592539979,0.08770909157233718,0.06398874745919532,-0.5177789881273797,-0.6871824769605398,-0.5117309420456487,-1.1755938205674763
